subject,session,scan,site,bg_mean,bg_size,bg_std,cnr,csf_mean,csf_size,csf_std,efc,fber,fg_mean,fg_size,fg_std,fwhm,fwhm_x,fwhm_y,fwhm_z,gm_mean,gm_size,gm_std,qi1,snr,wm_mean,wm_size,wm_std
50746,session_1,anat_1,LEUVEN_2,0.7276614277,6261658,2.800229095,36.5690354509,68.7979365163,267218,20.9287187002,0.4163157356,1275.141744224,66.9281137275,5665894,78.705467553,4.8538197832,4.8161517874,4.5586013593,5.2085785586,129.6896547683,511917,28.6311110544,0.0843005159,23.9009421931,232.0913318145,374842,36.1654870138
50747,session_1,anat_1,LEUVEN_2,0.734264084,4640197,2.5622955764,45.9489320089,86.88267065,271799,38.096557597,0.4029234471,1460.5067925464,56.6738816759,7287355,84.6418573489,6.0970627601,6.1782080607,5.6393959944,6.5052842647,154.9338509317,566720,34.4397278096,0.0841647456,22.1184012485,272.668596158,455906,37.8658090689
50748,session_1,anat_1,LEUVEN_2,0.6096560591,7855275,2.4526975257,50.557037244,80.045739018,218107,40.148976362,0.3782880795,2955.3937412844,96.4215059535,4072277,97.8784552246,4.3379566846,4.4140858241,4.0562612671,4.5591847916,144.6162072895,554664,35.6749809897,0.073252305,39.3124325127,268.617327445,382907,37.3498469522
50749,session_1,anat_1,LEUVEN_2,0.8042741411,6460526,3.5357559893,31.4058897771,88.458683271,235280,40.8597021267,0.3875234829,1154.3839438282,76.2212124106,5467026,96.791836599,4.9164448246,4.9716557204,4.5994029066,5.1969799287,159.3531972967,488741,34.9633044814,0.0789635395,21.5572603545,270.3967601746,413726,36.0935261247
50750,session_1,anat_1,LEUVEN_2,1.06374989,5216009,3.0326604162,36.032572966,80.3194300417,256510,30.6345622426,0.4744466381,1536.0868228196,84.3519569196,6711543,93.5433675357,4.9983866826,5.0336679733,4.8234764333,5.1433469906,146.2134554136,581803,31.8316619976,0.1309056407,27.8145078388,255.4880131426,468096,36.3921061968
50751,session_1,anat_1,LEUVEN_2,1.1516131674,7167049,4.4131242614,27.4951781388,82.8354109444,203519,35.581150728,0.372217362,885.8420375237,86.1845620095,4760503,104.878023105,4.766795737,4.6798680908,4.4758443718,5.1709611927,148.7769628249,523684,34.1249061027,0.1162071028,19.5291491705,270.116600542,373789,41.3066104215
50752,session_1,anat_1,LEUVEN_2,0.6803426034,6075830,2.6445216582,41.3423202008,83.6364115626,314878,26.4261270461,0.3836789764,1751.3203313801,67.8461598142,5851722,91.9531097732,4.9009420316,4.9508390116,4.5908348509,5.1792701359,155.6960235634,458677,33.8730326461,0.0800389412,25.6553617561,265.0266847365,378531,35.704554176
50753,session_1,anat_1,LEUVEN_2,1.0035760572,5798565,3.5974025963,29.6309182899,70.5899279577,216123,29.7541745457,0.4278990936,1048.2387896613,77.1520114172,6128987,93.1068949164,4.6856427591,4.7896207146,4.400253378,4.8812364101,137.818179167,548639,32.3312484464,0.1071615132,21.4465880177,244.4125215546,429723,36.1943770996
50754,session_1,anat_1,LEUVEN_2,0.6350364625,6688923,2.353331367,50.3186934192,75.1087941689,283995,34.12138188,0.3998109166,2507.6814206072,79.4268103353,5238629,92.6855956418,4.8783593734,4.8864124469,4.6107506442,5.152975372,142.3092754558,598321,33.3981740945,0.075106112,33.7507974655,260.7258350234,444269,40.7357616498
50755,session_1,anat_1,LEUVEN_2,0.6009044422,6748469,3.2271336934,32.8815394899,66.8482035516,217930,35.1772464491,0.3802806496,1048.5585979828,66.5565137689,5179083,82.8791307485,4.7856288522,4.7361026278,4.4692169331,5.1780319674,120.3165255052,598015,29.5971942007,0.0493433399,20.6240336137,226.4296494845,412250,33.4455901039
50756,session_1,anat_1,LEUVEN_2,1.076755354,4306553,3.5030201875,30.2585718084,66.500259249,241081,32.1461818021,0.4352459626,688.2326887308,55.8918641769,7620999,78.2268728563,5.2006597928,5.2506793916,4.9316542085,5.4320930062,128.4121569102,603377,31.4228684036,0.1171187258,15.9553360201,234.4085448,452790,30.8038769303
50757,session_1,anat_1,LEUVEN_2,0.7053431698,5675470,2.6257377784,45.9560436414,68.6687864988,186650,33.8622473543,0.3772450257,1381.1775136642,57.1159015509,6252082,83.3513543497,5.1448142129,5.0835948114,4.850473078,5.5227328665,136.3761116755,529606,32.4278706654,0.0843694002,21.7523250113,257.0446316117,373166,35.6361643505
50772,session_1,anat_1,LEUVEN_2,3.0165819185,5850469,13.9453359929,19.1991914434,265.2950577025,259434,92.4318090315,0.3667494651,736.1271428118,206.8514270406,7256731,327.2116618961,4.7185548126,4.28988,4.9633708906,4.9340502941,457.5793504001,663393,70.8912796682,0.0691606092,14.8330185193,725.3185258704,482617,78.2752108973
50773,session_1,anat_1,KKI,0.6581116886,7312078,2.8746010653,90.333870561,247.0428622099,217091,125.6007462571,0.3588246309,10073.5216556747,175.8399930148,5795122,238.0842180246,4.3041964083,4.1133302452,4.4517383249,4.3546602596,369.220972294,754710,62.2129335709,0.0181298668,61.1702246746,628.8948128422,488919,66.5931858427
50774,session_1,anat_1,KKI,1.3815731113,5539481,4.7220878261,72.5016050736,280.3955012011,215213,121.7441631508,0.3550051026,5284.6363784199,183.5552752421,7567719,306.9721370346,4.5915593051,4.3502502593,4.767218699,4.66769,485.7790755667,759925,91.0724894402,0.0302698033,38.8716351752,828.1380222589,513323,94.4689834916
50775,session_1,anat_1,KKI,2.5040703873,7140721,12.9155285459,22.5315387514,277.0694737446,244121,102.4229042241,0.398998422,1168.6853647532,286.9265291975,5966479,346.3389652967,3.99956,3.8087,4.11823,4.07896,467.9863039047,740357,76.7484462364,0.0489352546,22.2156242524,758.9930358327,547517,91.4392018326
50776,session_1,anat_1,KKI,0.8781143346,6397996,3.2509121878,88.1533701671,286.6388352126,223045,86.1266905634,0.3369226023,9920.895699635,174.5949221398,6709204,286.3821799315,4.485064812,4.19261,4.6619150051,4.61592,448.8242919541,598231,69.3677215717,0.0294442197,53.7064405474,735.4031574275,416795,86.6364219544
50777,session_1,anat_1,KKI,0.8734361337,6412233,3.2377355126,73.7270709431,223.1208225991,223195,83.5977363063,0.3599369512,7827.3706935624,164.0844525447,6694967,247.1871876866,4.3928449245,4.01577,4.5711060456,4.6179402753,378.6169956436,765302,67.1522431212,0.0237806393,50.6787697469,617.3257514762,535313,79.0928200298
50778,session_1,anat_1,KKI,1.0443980987,5397596,4.4741268574,65.1632827923,300.4171041447,194105,83.9074354621,0.337125926,8502.433131009,213.900286675,6398884,365.6787307653,4.8445821279,4.3552802596,5.2071491067,5.01364,490.2719572054,601010,73.7323366676,0.0182308939,47.8082748865,781.8207508618,416002,82.2869555248
50779,session_1,anat_1,KKI,1.7154937772,8270501,6.955674539,51.6402187662,383.8707894971,258253,116.3083532939,0.3329621616,4975.4870369142,305.2626067903,4836699,402.7136326966,4.3420572466,4.04271,4.4113123494,4.59035,636.6778461674,499426,94.4200555337,0.0459087061,43.8868444862,995.8704010285,443360,132.4495549342
50780,session_1,anat_1,KKI,0.723732276,6507568,3.4153006113,97.457553144,319.6135857548,255076,92.8000889292,0.3461872812,11770.4455071732,204.2530094102,6599632,318.9665767505,4.429817129,4.27716,4.4598715322,4.557,524.3042470519,634652,81.9754498364,0.0117775181,59.805280019,857.1510878846,455609,97.9413389692
50781,session_1,anat_1,KKI,2.4049623202,5946815,10.1506534384,23.97401071,236.2478627578,191836,87.2794621525,0.3627100132,1347.6491469984,213.8967610966,5849665,317.6457503715,4.5702660721,4.232,4.6450290052,4.85612,383.5735975443,665226,62.1309750843,0.0656316028,21.0722159313,626.9254717895,454016,69.2754680157
50782,session_1,anat_1,KKI,0.6458648458,6660731,3.2377966435,103.4255387318,317.7821061981,190267,133.1012065046,0.3338339233,13349.6169268043,201.9506142045,6446469,323.6248190594,4.525704316,4.41226,4.5219229373,4.64594,536.2825326577,663856,90.3269381482,0.0111794036,62.3728530364,871.1533948122,458803,99.0468047823
50783,session_1,anat_1,KKI,1.8637074956,6042548,6.5137928016,43.0637652781,313.6539813483,209954,82.8394597173,0.3393265605,2987.2850956316,192.4324168723,6409292,316.3776468752,4.4776657298,4.1114602451,4.7089465276,4.63696,503.5570455049,568774,80.6971047163,0.0486811193,29.5422993538,784.0654897815,425700,84.9941867213
50784,session_1,anat_1,KKI,0.5206135195,6079481,2.7465889048,93.0332145459,278.7449567496,253408,63.964240842,0.3178236764,12565.7098209097,151.4403696278,7027719,274.343181191,4.2820602552,3.9689402366,4.40503,4.4909302677,440.2271726175,540316,69.5243927314,0.0109724827,55.1376179245,695.751167466,412860,90.3297236615
50785,session_1,anat_1,KKI,2.5606319681,6302154,11.6330282444,21.3312869308,275.3215724342,282263,85.456328569,0.3777716588,979.8370571195,223.9024821243,5494326,298.1460265703,4.5969891801,4.24031,4.817390012,4.75566,454.8292117606,605311,62.9997516145,0.0611901899,19.2471364653,702.9766751153,551171,98.4268284443
50786,session_1,anat_1,KKI,0.8766203147,6271081,3.9217051924,74.5186146713,285.6501373733,232214,80.3072577896,0.3457800602,9960.3470327217,211.4821926008,6836119,340.7598820983,4.5000567813,4.16152,4.6015501261,4.75878,479.8324675533,623330,77.2073796433,0.0165748138,53.9260811877,772.0725056418,456861,87.0657727945
50787,session_1,anat_1,KKI,2.5920448335,6767979,10.077323769,25.1417927764,283.297256046,236520,89.750754496,0.3408253775,1834.2014603949,238.167158236,6339221,376.6530265409,4.8759302906,4.65255,4.893170875,5.0920403035,473.8925463187,564513,75.4236739614,0.0606751292,23.6339690672,727.2545322582,501516,73.653133194
50788,session_1,anat_1,KKI,1.9936187461,6265383,7.8490546773,41.735660425,363.4454138223,247123,107.8463815194,0.3484505084,2877.8410575734,230.0508134023,6841817,368.526377314,4.5087432249,4.23432,4.6055096078,4.70008,575.5352474697,629875,88.556895199,0.0565764296,29.3093656322,903.1207281366,479855,114.1251371652
50789,session_1,anat_1,KKI,3.6091711019,6545473,16.4440172948,18.2528305929,305.3094045138,338295,83.8212658065,0.373077618,505.332147823,216.2570480302,6561727,310.580253354,4.5724654508,4.3494,4.7182268737,4.65847,509.1702550842,635006,77.6999785342,0.0628519895,13.1511080384,809.3201170337,523268,94.8590042107
50790,session_1,anat_1,KKI,2.0046963066,5926998,7.7044580556,36.8257751105,324.4171352894,199343,80.5566080624,0.3297113824,3041.7526245598,215.3352355547,7180202,382.6347423541,4.8242466136,4.50836,5.0138303216,4.96707,517.3456660299,466916,74.2303987273,0.0484285637,27.9494331726,801.0683057324,362971,82.706967884
50791,session_1,anat_1,KKI,2.3264501993,6654430,7.4053801645,44.984825436,279.6520703839,251137,114.4747729858,0.3675377582,2331.3219150095,213.7812385999,6452770,307.8383438476,4.2937961236,4.21802,4.3341285668,4.33028,478.3588069954,798354,83.1822912755,0.0644590145,28.8683678421,811.4885409834,536608,95.6467840567
50792,session_1,anat_1,KKI,2.3213128047,6390623,9.0940751492,29.4507373607,254.0884330327,261486,76.5638043902,0.3728277865,1432.175487452,200.9720292048,6716577,292.8678424471,4.320389485,4.08487,4.3473384453,4.54115,432.9431704058,699002,65.8951998653,0.0554936506,22.0992267941,700.7703891636,508064,86.9955007617
50793,session_1,anat_1,KKI,0.7164326327,6379842,4.0047282601,94.8180568712,370.8392699525,210726,96.199788007,0.3247528615,13095.6668869672,234.6038690077,6727358,402.1306060367,4.2269540311,4.02377,4.3690127603,4.29603,602.9451004865,602519,95.4080604602,0.0118672218,58.5817198493,982.6656524096,411467,102.6337094979
50794,session_1,anat_1,KKI,0.5629125936,7657505,2.711434644,111.2644214385,264.764412635,205809,112.4264720654,0.343385637,16059.6753711116,207.0974902265,5449695,283.3164996031,4.5200094295,4.2892,4.821240461,4.46562,462.3761559657,643834,77.5232286458,0.007834928,76.3793037341,764.062362895,458590,86.3762461201
50795,session_1,anat_1,KKI,2.0917784359,6901643,9.1865855075,48.9553239639,411.7306190165,241706,134.7838616387,0.3489161223,3397.9091002628,306.1484055339,6205557,455.9624610909,4.3324721371,4.14061,4.425706931,4.4377402645,712.1193020936,645588,120.2079455293,0.0399199147,33.3255925483,1161.8515717365,472821,137.5571231448
50796,session_1,anat_1,KKI,3.0213602939,6806882,7.5383012561,37.9612552058,280.399800439,225495,105.3084448807,0.3460794372,1533.8572470583,172.1053315087,6300318,267.4784113167,4.6512833269,4.42371,4.8170306233,4.72229,454.9598182013,587903,75.4215215587,0.1725277447,22.8307845047,741.1231960008,426483,79.2953646514
50797,session_1,anat_1,KKI,2.556356172,8030895,14.9373044579,17.6867422335,279.524039478,236486,100.6464086299,0.3513334646,925.8134480123,283.1164459188,5076305,363.9581885445,4.4025699717,3.9455202352,4.7802621966,4.52441,439.1788955598,636757,68.098927297,0.0489538215,18.9536503535,703.3711491705,484506,75.4649563991
50798,session_1,anat_1,KKI,1.6323144623,6355662,6.8582256102,39.0727651246,247.1001367561,249349,92.6929518315,0.3609068597,3239.2353961787,219.9593818475,6751538,335.5695452172,4.4106647421,4.11267,4.4457835707,4.69289,413.2197488448,711353,72.046971126,0.0403144472,32.0723455816,681.1895872842,538918,75.0365031893
50799,session_1,anat_1,KKI,3.4424085836,5321036,12.9965157781,19.5928256422,269.6828590527,209440,130.0785776012,0.3792551953,1168.7037397628,253.6047965205,6475444,383.3262480019,4.8524797539,4.51331,5.0955050048,4.9683202961,423.3730613071,652437,64.4154125956,0.0775401632,19.5132911659,678.0115289037,466393,74.1694173761
50800,session_1,anat_1,KKI,3.1192343082,6095821,13.9281712314,22.6078484058,323.6966619844,298291,126.6198833951,0.4136152917,921.8596463832,263.8374261326,7011379,343.794043435,4.4387613765,4.22554,4.6653958722,4.43624,516.8210627374,847867,85.2565428685,0.0585115606,18.9427184481,831.707046506,646519,86.6879399517
50801,session_1,anat_1,KKI,0.7174065103,6846559,3.3937460811,91.3731883904,312.8395148393,215104,144.3343967744,0.3402783166,10876.5061688793,197.4400951915,6260641,303.1262687841,4.3970558474,4.1699502485,4.6409840804,4.39284,494.6155196981,649175,78.167794758,0.0123846154,58.177627458,804.712919713,472704,94.6587267889
50802,session_1,anat_1,KKI,0.9200058519,5741770,3.377917301,79.9237435974,242.8807195563,200846,85.247904052,0.3603218051,7811.2082892592,171.1183044275,6054710,257.7953445313,4.3656113011,4.25254,4.3568336356,4.49073,398.9505006599,697080,67.320421284,0.0165621402,50.6579318494,668.9262969191,468013,76.1487733577
50803,session_1,anat_1,KKI,0.880940937,6108422,3.5370382083,94.9157909769,294.5361648534,232643,117.9391491576,0.3495782175,9005.9608833517,182.7417480594,6998778,293.7088930382,4.3899244482,4.31976,4.4841938985,4.36745,488.9427317315,718094,80.7551325887,0.0149097426,51.6651891484,824.6635109924,453997,90.8692906716
50804,session_1,anat_1,KKI,1.7470741726,9410415,8.482706349,57.3093077957,434.1486406362,229372,132.4047978973,0.3531041686,7929.1975959398,562.8294509959,3696785,527.2388809794,3.5803465855,3.2807501955,3.8321685792,3.65056,741.9930456526,716674,119.596944697,0.0294026353,66.3502221865,1228.1310747452,495885,137.947160605
50805,session_1,anat_1,KKI,2.4113171053,6191707,10.8929635423,20.3991335734,213.2064277038,242046,71.291520864,0.3638112947,688.3491018868,162.9473795525,6260133,243.1619234962,4.2173069287,3.96802,4.2895796027,4.4067202627,357.0339736181,702604,61.1532662223,0.0711711649,14.9589575803,579.2409919271,512457,61.4184970339
50806,session_1,anat_1,KKI,1.42897876,5201451,6.4259280435,45.0588022369,307.9513780807,253795,113.3290332731,0.3666495008,3085.5359758871,201.3419426234,5939669,305.2403468273,4.5364948671,4.35521,4.8693959631,4.40227,486.5187018183,593846,69.1947656289,0.0357044602,31.3327415526,776.0633227196,461351,97.2630841864
50807,session_1,anat_1,KKI,2.3022352341,6034849,10.6731093009,22.5652659647,231.6223676442,203240,94.421298281,0.3512880551,1196.881975505,196.5758500957,7072351,322.5598693527,4.9042207543,4.57425,4.9724328326,5.1858603091,373.9798885582,666536,62.0289082705,0.0625954353,18.417861614,614.8214386042,466327,59.3995400699
50808,session_1,anat_1,KKI,3.9600683385,6599500,18.7187717589,15.6386456194,313.103980084,257482,90.4036619836,0.3592565971,564.2172725205,257.8090394611,5852340,374.2727367322,4.6645908432,4.2300302521,4.9674637536,4.8301802879,505.5751847876,669823,79.1872364724,0.0701295553,13.7727540451,798.3114227553,492228,80.6489360478
50809,session_1,anat_1,KKI,1.3562266202,6829877,4.4903485659,56.8952821798,264.1005713529,226655,133.2096144841,0.3632069401,6026.4619651628,208.8998609758,6277323,298.2592183541,4.3017138457,4.05039,4.2466604993,4.6278502758,431.3642285502,698490,74.3636153637,0.0629267555,46.521969934,686.8438772921,539851,94.4589201486
50810,session_1,anat_1,KKI,0.6810360457,6216135,3.0970792721,79.8882867864,218.8891674919,189836,99.2684414514,0.3461325275,9786.008182653,165.0003630789,6891065,266.7960585782,4.3210310302,3.95578,4.4006231476,4.6346302762,385.9329466753,667946,64.502018964,0.014795689,53.2761187499,633.3533037659,469661,73.9133086005
50811,session_1,anat_1,KKI,3.2151631692,6632901,14.3370588173,22.4114175505,297.0567863873,245182,93.468003167,0.3714210404,967.3093671855,261.354957193,6474299,374.8660762676,4.3365458643,4.0059102388,4.3993358401,4.6274602758,509.9659215027,707719,87.7156740145,0.0631167268,18.2293286596,831.2797331037,529494,87.0080677731
50812,session_1,anat_1,KKI,0.5330568034,6743816,2.3896400902,103.5599698379,228.4425933233,205281,86.7043013448,0.3370111785,11772.8933206141,142.5259915165,6363384,224.1858465929,4.4844589308,4.31794,4.6381055768,4.5031202684,368.4158659799,646112,59.172797894,0.0202438797,59.6432877499,615.886921641,449980,72.2306745228
50813,session_1,anat_1,KKI,1.0949552652,5606935,4.7044019647,79.1178044505,332.1161918446,189299,100.8492415535,0.3432173686,8174.1101185898,228.5761914648,6189545,372.09885713,4.2921222799,3.875520231,4.4294877546,4.6061,572.2225559316,598991,93.4866270046,0.0169622084,48.5877255344,944.424510632,408435,102.183778565
50814,session_1,anat_1,KKI,1.6337445546,6513039,6.3183238557,50.8258830425,311.3414913552,282830,77.1089997825,0.358666637,3309.6641153802,208.1326992168,6594161,312.4747767462,4.2470412657,4.11485,4.3890739241,4.2416102528,500.1918489549,699076,82.9180948498,0.0418436002,32.9411255217,821.3262382689,494945,85.8239619767
50815,session_1,anat_1,KKI,6.1808917905,6968879,23.8126599827,11.8428191661,329.674744983,329978,83.0665211238,0.3851335542,257.5390848947,237.3099293765,6138321,315.5289920617,5.009304474,4.70714,5.1829118076,5.1523003071,544.130598188,559824,72.8615137648,0.1034414574,9.9657043585,826.1396242285,544533,112.0475313315
50816,session_1,anat_1,KKI,4.0539798986,6638360,15.448230227,15.4242379488,238.7211737373,251368,77.0088627819,0.3418888655,482.7404084521,184.308190031,6468840,298.6120420203,4.9340158818,4.31439,4.9793278075,5.5912803333,394.4863828068,574274,65.3488452091,0.1141081532,11.9306993308,632.7635617166,463271,74.9663765693
