subject,session,scan,site,bg_mean,bg_size,bg_std,efc,fber,fg_mean,fg_size,fg_std,fwhm,fwhm_x,fwhm_y,fwhm_z,ghost_x,ghost_y,ghost_z,snr
50818,session_1,rest_1,KKI,21.010900169,372726,54.3614214436,0.3676499296,213.9865269732,814.9585518338,60426,248.7150877184,2.6992251184,2.5231572313,2.9484530993,2.6435033333,-0.021587,0.0111994,,14.9914871648
50819,session_1,rest_1,KKI,19.4846296524,362215,53.3335891738,0.3864474469,240.8793379165,843.5082321639,70937,253.3518014286,2.7242777538,2.6573894372,2.9246141486,2.60154,-0.0117758,0.00427623,,15.815703485
50820,session_1,rest_1,KKI,21.6069901892,368122,54.4268492185,0.3834858968,182.5384948034,754.3297760747,65030,237.0514321155,2.6497791276,2.4980036739,2.8736928018,2.5917633333,-0.0159253,0.0176726,,13.8595157887
50821,session_1,rest_1,KKI,20.9358147962,504907,52.4702454959,0.3809400413,168.7835680275,701.5168938322,84661,214.1985808617,2.7112159643,2.7145284295,3.0129738493,2.4366966667,-0.0121761,0.00109248,,13.3698039184
50822,session_1,rest_1,KKI,20.0784079429,374424,56.6014660878,0.360390019,198.1111130878,809.3485021886,58728,242.6366746339,2.5993027867,2.4490224019,2.8872658351,2.48365,-0.017842,0.00652229,,14.2990731182
50823,session_1,rest_1,KKI,20.0717998857,369674,53.6018180461,0.3745850123,192.1266415845,757.0817549202,63478,235.8344767268,2.7080335299,2.5439062944,2.9669512261,2.6311833333,-0.0189525,0.0110599,,14.1241805319
50824,session_1,rest_1,KKI,19.0210649355,361815,53.8962183743,0.3886050873,199.4248328062,769.6831868289,71337,241.3402219083,2.8088349014,2.6628276393,3.0560411112,2.72318,-0.0147195,0.0137533,,14.2808384344
50825,session_1,rest_1,KKI,17.9944100966,360282,50.7817374084,0.3866744692,259.3204789428,827.2535433262,72870,260.085426624,2.7518954562,2.5846703381,3.0117564682,2.67714,-0.014992,0.0101705,,16.2903749565
50826,session_1,rest_1,KKI,20.9341905286,363991,56.5949487096,0.3770291243,300.6008818453,996.6830856669,69161,316.154731213,2.8493283759,2.7303032928,3.042692797,2.7845666667,-0.0109376,0.00586292,,17.6108134806
50952,session_1,rest_1,NYU,3.2517372741,131221,5.0546571307,0.4992236686,142.0695169957,70.542622877,37739,12.4764776457,1.9047240684,1.96702,2.0595468303,1.7057551017,0.0206993,-0.00882735,,13.9559659643
50953,session_1,rest_1,NYU,3.0651890051,133507,5.0634220199,0.481346452,148.8154956811,70.8515417185,35453,13.9105332583,1.9861189608,1.9898733333,2.1641168387,1.8193251084,0.0119749,-0.0082488,,13.9928177901
50954,session_1,rest_1,NYU,3.0854842986,140740,5.0602488417,0.4439272273,162.9985908533,74.471142399,28220,13.3911382858,1.8442139498,1.8794466667,1.9981501588,1.6702325996,0.0139424,-0.00472036,,14.7168933247
50955,session_1,rest_1,NYU,3.1563499973,135506,5.1211569196,0.4781820158,122.7466354202,65.0643939723,33454,14.4458974846,2.4603844299,2.4787833333,2.6589802113,2.2597201347,0.0177057,-0.00950816,,12.7050186108
50956,session_1,rest_1,NYU,3.0993794909,137979,5.1812634715,0.4631184154,136.9439139686,69.5427961856,30981,12.471168025,1.7017910594,1.7400066667,1.8455368133,1.5347775915,0.0116757,-0.00751228,,13.4219764289
50957,session_1,rest_1,NYU,3.1626830212,138441,5.2835709319,0.4660411262,121.4171694662,66.8342580734,30519,11.7103467466,1.7515195953,1.7468333333,1.9313268202,1.5927125949,0.0213932,-0.0068074,,12.6494484384
50958,session_1,rest_1,NYU,3.2530770958,137888,5.4690293604,0.4656807339,125.7349177437,70.0754136303,31072,13.4370458787,1.8296376134,1.9066033333,2.0362634952,1.577612594,0.0160274,-0.00821205,,12.8131353871
50959,session_1,rest_1,NYU,3.3114882404,140277,5.2886577744,0.463180438,113.8552374575,65.5050327935,28683,11.9155503604,1.6545186649,1.7260166667,1.7958268094,1.4611850871,0.0214846,-0.00827959,,12.3859466027
50960,session_1,rest_1,NYU,3.4228158039,135212,5.6939510445,0.4940425846,84.5475036985,59.7930484112,33748,12.5071069437,1.9880814511,1.99401,2.1416735035,1.8400151097,0.035175,-0.00905955,,10.5011525291
50961,session_1,rest_1,NYU,3.008218425,139573,5.233716978,0.4533554047,133.4339483426,68.5611279384,29387,12.7226147017,1.8204036118,1.8545366667,2.0111468265,1.6174200964,0.00705957,0.000196762,,13.0998921469
50962,session_1,rest_1,NYU,3.0411208475,141238,5.1780867914,0.4460946635,132.9771354099,67.9473384127,27722,13.3511683054,1.7215583039,1.7627466667,1.933183487,1.4972725892,0.00970813,-0.00536919,,13.1220933813
50964,session_1,rest_1,NYU,3.1420352566,131487,4.7306472541,0.5017578623,135.9606004185,65.2191662254,37473,11.4615380777,1.782377333,1.80096,1.9061368182,1.6494575983,0.0146881,-0.00592461,,13.7865206857
50965,session_1,rest_1,NYU,3.2709757516,130913,5.1129660227,0.5011050212,134.2487554077,69.0503017693,38047,13.3389737541,1.9642105425,1.9774633333,2.2175135096,1.728180103,0.00852625,-0.000377533,,13.5049404714
50966,session_1,rest_1,NYU,3.9025782223,130699,5.5464366645,0.5296469201,77.2029680446,58.2277693571,38261,12.6610898729,2.0235819322,2.0040366667,2.2322735107,1.8522901104,0.0377955,-0.00564951,,10.4982302836
50967,session_1,rest_1,NYU,3.016039966,137062,5.1721616639,0.4599974,153.2939469128,72.7084185606,31898,14.4462491928,2.008236348,2.03016,2.1691501724,1.8391826096,0.00520614,-0.00566343,,14.0576461613
50968,session_1,rest_1,NYU,2.3805323084,130214,3.2745363265,0.5154351561,134.4237109612,46.2619295065,38746,7.9349705178,1.8350162906,1.8758566667,1.9719468234,1.6704150996,0.0141254,-0.00536079,,14.1277802088
50969,session_1,rest_1,NYU,2.7759809537,136621,4.6088565658,0.463602853,162.4682108975,67.4807625266,32339,12.2229357312,1.9234070976,1.9685333333,2.0791534986,1.7385401036,0.0103098,-0.00533461,,14.6415410337
50970,session_1,rest_1,NYU,3.4871531872,129246,5.6110392376,0.5113890317,116.4222264165,69.9290065986,39714,13.8164910424,2.0766993982,2.13088,2.2505368455,1.8675701113,0.0158558,-0.00872025,,12.4627548726
50971,session_1,rest_1,NYU,3.2510278928,132120,5.5411260261,0.492122252,129.277228924,71.8895072251,36840,12.9353477149,1.8659467131,1.88454,2.0410868289,1.6890001007,0.0112135,-0.00568953,,12.9738083714
50972,session_1,rest_1,NYU,3.5255470651,122170,4.9468379049,0.5629584419,81.5728009989,53.5397987255,46790,11.9800630187,2.272185241,2.3657766667,2.4630401957,2.01319762,0.0239154,-0.0109907,,10.8230347861
50973,session_1,rest_1,NYU,3.3811822114,132727,5.0190881121,0.5039483904,112.7949702983,63.190625357,36233,11.7372810636,1.8178142148,1.86083,1.9972834921,1.6162225963,0.0198702,-0.00277621,,12.5900609723
50974,session_1,rest_1,NYU,3.1433369378,135504,5.0934117819,0.4819110206,113.9261981031,62.4489818398,33456,13.46093006,2.1313159888,2.23331,2.3288568517,1.861452611,0.0146964,-0.0113394,,12.2607369116
50975,session_1,rest_1,NYU,3.5853314981,131902,5.9462759708,0.5024210651,105.8918265891,70.3771738666,37058,12.3427003791,1.8338715046,1.8365433333,2.0482501628,1.6395400977,0.00875283,-0.00453112,,11.8355041393
50976,session_1,rest_1,NYU,3.3568667274,131433,5.2638898686,0.5074935478,105.4668963296,62.9525755307,37527,12.1522706686,1.934379478,2.0048166667,2.0975901667,1.7211926026,0.0264009,-0.0100897,,11.9593261073
50977,session_1,rest_1,NYU,3.194055425,127232,5.5512116976,0.5171245692,112.5603327351,66.6414022844,41728,13.2549722256,1.9647435645,2.00487,2.1489968375,1.7603401049,0.00923779,-0.00358972,,12.004838928
50978,session_1,rest_1,NYU,3.163891125,132705,5.3267121384,0.485882787,141.8350270792,72.4862647342,36255,13.7715679373,2.0557055973,2.0498433333,2.2127701759,1.9152501142,0.0133905,-0.0100645,,13.6080687018
50979,session_1,rest_1,NYU,3.2385698367,128402,5.5477338452,0.5140369088,107.6292309307,65.3504059452,40558,13.0647102225,2.0793523944,2.14076,2.2942735157,1.8305051091,0.0127659,-0.00172067,,11.7796577428
50980,session_1,rest_1,NYU,2.9434313925,133519,4.6768132825,0.4869173853,137.9759031246,63.7180282389,35441,12.3807194357,2.0306808169,2.07432,2.1972268413,1.8372776095,0.0190106,-0.00845027,,13.6242403514
50981,session_1,rest_1,NYU,3.1804938591,130951,5.2055768834,0.4984349403,132.3137515107,68.9124469986,38009,13.2222732559,2.0157259137,1.97923,2.1697301724,1.9071776137,0.0182495,-0.0113683,,13.2381959853
50982,session_1,rest_1,NYU,3.4162003678,129877,5.5388897691,0.5049218544,132.8445743268,73.8675596944,39083,13.0117101626,1.8691781594,1.9027666667,2.0246401609,1.6951925,0.0192355,-0.00813119,,13.3361671335
50983,session_1,rest_1,NYU,3.1878807798,127704,5.0884247789,0.5172484664,126.9227106359,66.4835423872,41256,12.4913106253,1.8235078596,1.8441,2.0404934955,1.611400096,0.0101987,0.000338703,,13.0656431559
50984,session_1,rest_1,NYU,3.3888486239,130958,5.1295554606,0.5066239976,121.3373638495,66.4321044349,38002,13.1499191995,1.9759127996,2.0028133333,2.1937901743,1.7557651047,0.0197039,-0.00406478,,12.950850214
50985,session_1,rest_1,NYU,3.3855630525,126495,5.2756635488,0.5238398864,124.9914282004,68.8117888466,42465,13.2814335419,1.882627881,1.8790333333,2.0472901627,1.7345176034,0.0155338,-0.00287036,,13.0432481546
50986,session_1,rest_1,NYU,3.2211524127,133658,5.1646988675,0.4819377145,151.9623846037,73.6637909268,35302,14.2742209646,2.0418651947,2.02231,2.2549168459,1.8668251113,0.00604923,-0.00287465,,14.2629401668
50987,session_1,rest_1,NYU,3.3943322128,132045,5.6731929095,0.495153268,120.8643748411,71.357585907,36915,13.8023560532,1.9748013275,1.9915466667,2.1446768371,1.8030901075,0.0168016,-0.0124431,,12.5780291708
50988,session_1,rest_1,NYU,3.1836941334,132395,5.0744196875,0.4925438282,139.1652612703,69.5364836229,36565,12.5961051936,1.8059696165,1.84392,1.9389401541,1.6474975982,0.0155119,-0.00639371,,13.7033371114
50989,session_1,rest_1,NYU,3.1690494132,131015,5.2499637985,0.4947627772,147.3048592547,73.2689354225,37945,13.0721250731,1.8394197797,1.87965,1.9747668236,1.6766775999,0.0138112,-0.0059066,,13.9560839339
50990,session_1,rest_1,NYU,3.5006129237,123105,5.413206367,0.5540425802,83.2866686375,57.7721261996,45855,11.1123389919,1.8224175872,1.8875366667,1.9880934913,1.6129175961,0.0303057,-0.00752357,,10.6724411158
50991,session_1,rest_1,NYU,3.1326038415,138269,5.1293473165,0.4617838683,139.5641781855,69.7340767677,30691,13.3651492715,2.0300720815,2.0404033333,2.2683401803,1.8076351077,0.0194384,-0.00611653,,13.595116974
50992,session_1,rest_1,NYU,3.1835143429,132101,5.0492935527,0.4940397228,139.7368455603,69.4246802025,36859,12.6094576884,1.8624305846,1.9376266667,1.9827834909,1.6814926002,0.0169126,-0.00865973,,13.7493848354
50993,session_1,rest_1,NYU,3.1889916366,131545,5.179594653,0.4951058999,134.2534389793,69.1134215783,37415,13.7980987329,1.9930633903,2.0007066667,2.1867301738,1.8096101079,0.0144152,-0.0070191,,13.3434035304
50994,session_1,rest_1,NYU,3.4430791325,136251,5.2667332623,0.4859277373,106.3150129152,63.4065350686,32709,13.738123358,2.1343233235,2.1827933333,2.3310535186,1.9108001139,0.0238661,-0.00763116,,12.0390632885
50995,session_1,rest_1,NYU,3.5066538615,130688,5.2636529599,0.5149391726,103.0803665503,63.0404997296,38272,12.2170574538,1.7721166583,1.74823,1.9604501558,1.6237650968,0.018368,0.000302017,,11.9765684042
50996,session_1,rest_1,NYU,3.4548391575,131327,5.1094411615,0.5126799113,105.9400597441,62.3720442132,37633,11.8242209572,1.7978289159,1.8551566667,1.9744701569,1.5864025946,0.0231735,-0.00530295,,12.207214496
50997,session_1,rest_1,NYU,3.4676295798,123604,4.9017918777,0.5531370105,98.134594253,58.5678948804,45356,10.3784050821,1.7928984618,1.84806,1.9710001566,1.5822075943,0.0341843,-0.00177116,,11.9482622562
50998,session_1,rest_1,NYU,3.281029234,130653,5.3814221038,0.4977717375,132.3979275825,70.9409665716,38307,15.0567404401,2.3887535326,2.39436,2.5973768731,2.1917426306,0.0172843,-0.0015982,,13.1825686972
50999,session_1,rest_1,NYU,3.4799775476,133478,5.2023571956,0.4980076405,114.0155630546,65.4192411151,35482,13.6656347945,2.2110542728,2.18594,2.4666568627,2.0047101195,0.0124703,-0.0011543,,12.5749229928
51000,session_1,rest_1,NYU,3.3728406145,132110,5.0056005106,0.5075733828,108.3116424497,61.6423689949,36850,12.0904918125,1.9596132271,1.95309,2.1796401732,1.7676826054,0.026519,-0.0040557,,12.3146800997
51001,session_1,rest_1,NYU,3.1382703458,130520,5.1638345388,0.4966651988,143.3877396123,70.9414229043,38440,14.2491066263,2.1129812411,2.1201366667,2.353380187,1.8907401127,0.01381,-0.00572408,,13.7381285887
51002,session_1,rest_1,NYU,3.40203816,128857,6.1796959272,0.5111927995,99.8039890948,69.2436021046,40103,13.102275481,1.9620633115,2.0446533333,2.1337935029,1.7312801032,0.0104349,-0.00428823,,11.2050176773
51003,session_1,rest_1,NYU,3.2550596631,130130,5.6446433379,0.4969477298,136.9776288482,74.8709925065,38830,14.4874025858,2.1031142758,2.1493733333,2.273883514,1.9033001134,0.00830816,-0.00826477,,13.2640785298
51006,session_1,rest_1,NYU,3.1335599929,131855,5.1980392547,0.4938916975,130.9600824231,68.2516558383,37105,12.8882159496,1.945763739,1.9958266667,2.1156001681,1.744675104,0.0143068,-0.0106768,,13.130269414
51007,session_1,rest_1,NYU,3.0614447943,134209,4.9701410009,0.48307223,136.0389317304,66.9389342031,34751,12.4362197083,1.9771030137,1.9336766667,2.1688401724,1.8427901098,0.01233,-0.00432204,,13.4682163326
51008,session_1,rest_1,NYU,3.2807778546,132454,5.2264914767,0.5007352539,108.0015465033,62.8871845062,36506,12.5594584855,2.1206979469,2.1235866667,2.3418735194,1.9178001143,0.0258895,-0.00641015,,12.032390139
51009,session_1,rest_1,NYU,2.7795720279,127252,4.0745063531,0.5282665839,115.7661226764,52.1294952599,41708,9.9400939126,1.9108992502,1.9906833333,2.0403201622,1.7179601024,0.0228941,-0.0078495,,12.7940640516
51010,session_1,rest_1,NYU,2.7548668613,129544,4.0945106858,0.5138686534,129.3473198544,55.2574549715,39416,9.8363061779,1.7699542846,1.7927233333,1.9245734863,1.6070825958,0.0104666,-0.00712578,,13.4954965836
51011,session_1,rest_1,NYU,3.1614405895,129966,5.1224397159,0.5010243967,146.1568974262,71.5754562096,38994,13.1405569752,1.9273653921,1.9075166667,2.1337235029,1.7590826048,0.0147195,-0.00452025,,13.9729230951
51012,session_1,rest_1,NYU,3.174229073,135728,5.3113870018,0.4740053824,136.9744924748,71.2928442925,33232,12.7045481867,1.8703108313,1.9450466667,2.0294034946,1.6574625988,0.0104691,-0.00616456,,13.4226416318
51013,session_1,rest_1,NYU,3.1148257754,134834,5.3734573003,0.4777376931,132.6867453117,70.5160983069,34126,12.0821184609,1.7682219629,1.74999,1.9672601563,1.6058825957,0.0129666,-0.00934301,,13.1230405986
51014,session_1,rest_1,NYU,3.0099032025,128208,4.9225146554,0.5090928134,141.8047948607,67.4645023153,40752,13.0114415235,1.8758591064,1.9436633333,1.9934701584,1.7036026015,0.0218533,-0.00947374,,13.7052923227
51015,session_1,rest_1,NYU,3.8600763333,130529,5.8533310108,0.5201789732,85.7872684812,63.4679247688,38431,13.7563426127,2.0609691902,2.1177866667,2.2356368443,1.8489751102,0.0272964,-0.00695465,,10.8430438415
51016,session_1,rest_1,NYU,3.5418853958,127838,5.3958309155,0.5374568846,79.0371236948,56.3558205717,41122,10.7969794852,1.7966477874,1.7874733333,2.0361601618,1.593445095,0.0260509,-0.00599397,,10.4443266393
51017,session_1,rest_1,NYU,3.4788041571,130188,4.8293788931,0.5266375651,87.1345954059,54.0153547516,38772,12.9995656368,2.2209636375,2.2443033333,2.4468235278,1.9949851189,0.0235316,-0.0107249,,11.1847415468
51018,session_1,rest_1,NYU,3.4989990547,131389,5.2011445662,0.5164966951,95.8834994184,60.3443537542,37571,11.2341828441,1.7774499075,1.83664,1.9512334884,1.5669575934,0.0238889,-0.00627326,,11.6021296825
51019,session_1,rest_1,NYU,3.3561153915,127836,4.8443169773,0.5306409102,103.4642052718,58.8791011535,41124,11.2497945373,1.7281907943,1.7305866667,1.8951234839,1.5737825938,0.0245496,-0.00486122,,12.1542627019
51020,session_1,rest_1,NYU,3.8031202879,134782,5.4785649188,0.5127000427,79.1244034741,58.2498250047,34178,11.2331013104,1.8501074779,1.8702,2.0628568306,1.6414725978,0.0287584,-0.00203404,,10.6323144598
51021,session_1,rest_1,NYU,3.5680923092,133342,5.3531002301,0.5085150706,91.4763605203,60.4284268047,35618,11.5880482678,1.850386103,1.85481,2.0652134975,1.6539500986,0.0456728,-0.00909399,,11.2884915669
51023,session_1,rest_1,NYU,3.523058696,125207,5.0491830286,0.543530956,95.3768277283,58.7930163103,43753,12.5959102667,2.1046164289,2.12169,2.3108568503,1.9013601133,0.0267668,-0.0037368,,11.6440651839
51024,session_1,rest_1,NYU,3.5565668285,131151,5.3696069139,0.5166905096,89.2507231534,59.4671514103,37809,12.8789442817,2.1544782204,2.1814266667,2.3458535198,1.9542726165,0.0318973,-0.00472679,,11.0747681094
51025,session_1,rest_1,NYU,3.7944249826,126738,5.4561952789,0.5506736717,71.2317221641,55.0513702139,42222,10.7397128577,1.8144676843,1.8913933333,2.0059368261,1.5745150938,0.0283237,0.000625037,,10.0896993968
51026,session_1,rest_1,NYU,3.5008537648,128101,5.3223009291,0.532622624,84.6471663693,57.4467689864,40859,11.6228954909,1.928055898,1.92048,2.1414201702,1.7428001039,0.0213201,-0.00496706,,10.7935965576
51027,session_1,rest_1,NYU,3.0105346634,128700,4.4398702678,0.5217460187,113.5369805234,56.1275565005,40260,10.807097116,1.9562000688,1.9375133333,2.1480568374,1.7986601072,0.0162567,-0.0039769,,12.6417109319
51028,session_1,rest_1,NYU,3.4316396015,133445,5.3221559213,0.5179105344,71.6022601215,52.7482814971,35515,9.4300549234,1.7981983971,1.8339166667,1.9860168245,1.5964300952,0.0252508,-0.00463989,,9.9110740603
51029,session_1,rest_1,NYU,3.2556142302,132491,4.7384682025,0.5074877748,104.7790227014,57.5328103569,36469,12.3724471153,1.9468085834,1.9301733333,2.1598968383,1.7698626055,0.0203055,-0.00203651,,12.1416474478
51030,session_1,rest_1,NYU,3.3405064428,130948,5.8924301172,0.4986674387,114.6355286001,71.3031159542,38012,13.2365730749,2.0591732692,2.03247,2.3065101833,1.862510111,0.00363755,0.000685438,,12.1007995914
51032,session_1,rest_1,NYU,3.2519576173,136255,5.5233931209,0.4708301897,130.6514654286,71.8932937326,32705,14.0953216047,1.9375200682,1.9927,2.1518735043,1.6962126011,0.00686406,-0.00427423,,13.0161464445
51033,session_1,rest_1,NYU,3.2449427147,135185,5.452196605,0.4750205401,134.5644161904,72.1287645836,33775,14.643362815,2.3525352889,2.3860866667,2.5527268695,2.1375626274,0.0114148,-0.0013443,,13.2293036751
51034,session_1,rest_1,NYU,2.9097921789,129935,4.3975203049,0.5077020168,137.5711736355,60.7899289662,39025,11.3896059216,2.009817243,2.00613,2.2287735105,1.8157076082,0.0111986,0.000215268,,13.8236835197
51035,session_1,rest_1,NYU,2.7851810188,130183,4.1631625344,0.5018618747,165.3606947556,63.4820213475,38777,10.8977328226,1.808295531,1.85601,1.9537601553,1.6306325972,0.0141724,-0.00170206,,15.2485089937
51036,session_1,rest_1,NYU,2.8331771341,137981,4.8162025728,0.4515440681,174.4750203827,72.4143639293,30979,14.2741561167,2.174478662,2.2327466667,2.3296768518,1.9766501178,0.00794647,0.0025236,,15.0355727015
51038,session_1,rest_1,NYU,3.1650491701,130719,5.2390522582,0.4937339518,158.1594886768,75.8007469902,38241,13.4018025542,1.8865861755,1.89671,2.0371301619,1.7378401036,0.011643,-0.00399541,,14.4684082645
51039,session_1,rest_1,NYU,3.0928650928,135341,5.0493475934,0.4737724892,149.8674403106,71.2812924683,33619,13.1645287723,1.8272450712,1.88624,2.0056568261,1.6126375961,0.00882108,-0.0070816,,14.1169311777
51040,session_1,rest_1,NYU,2.7250221329,134523,4.2983570245,0.479301038,158.1763302584,63.0531225779,34437,11.0131917975,1.8097764844,1.8280166667,1.9884934914,1.6306900972,0.00776904,-0.00535798,,14.669121764
